pagination,pagination-href,body,Stars
"55","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_55?ie=UTF8&pageNumber=55&sortBy=recent","It's like having a nice piece of jewelry. The one accessory I can't leave home without.","5.0 out of 5 stars"
"65","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_65?ie=UTF8&pageNumber=65&sortBy=recent","Great","5.0 out of 5 stars"
"41","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_41?ie=UTF8&pageNumber=41&sortBy=recent","Excellent package arrival. Package arrived early from its estimated time. Everything was nicely protected no damages to box. Gotta admit not what I expected its way better.","4.0 out of 5 stars"
"73","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_73?ie=UTF8&pageNumber=73&sortBy=recent","I've had this phone for 4 months now and had read other reviews saying it sticks and is slow. The first 6 weeks it worked very well but now, it is constantly sticking and takes a long time to respond to selections made. I am not happy at all. I only really use my phone for calls, whatsapp and picture taking and because the screen sticks taking pictures is a waste of time because the subject has often moved before the image has captured.
I feel like they send inferior unlocked phones out because they are not generally staying in the US so by the time the phone is received and starts acting up we cannot return them. I ordered this phone before and when I got it back to the Caribbean it wouldn't connect to a network. I thought I'd try again ordering another one as that one must have been a flook, but I would love to return this one if I could and buy something locally because using this one is getting more frustrating by the day. No stars if I had a choice!!!","1.0 out of 5 stars"
"52","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_52?ie=UTF8&pageNumber=52&sortBy=recent","Just like the photos absolutely amazing I LOVE it. Just need a Sims card and SD and it'll work amazingly.  Comes with charger, headphones and phone.","5.0 out of 5 stars"
"89","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_89?ie=UTF8&pageNumber=89&sortBy=recent","Everything that I need is in this beautiful phone.","5.0 out of 5 stars"
"53","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_53?ie=UTF8&pageNumber=53&sortBy=recent","Thank you for the excellent  service you provided.  Phone works great!!","5.0 out of 5 stars"
"16","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&sortBy=recent","the processing speed is superb! No lags and delays in every game I play. Very affordable!","5.0 out of 5 stars"
"68","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_68?ie=UTF8&pageNumber=68&sortBy=recent","Great Phone!  Love it! Love being able to remove the battery and also has a place for two sim cards!","5.0 out of 5 stars"
"73","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_73?ie=UTF8&pageNumber=73&sortBy=recent","This ítem have waranty?","4.0 out of 5 stars"
"26","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&sortBy=recent","I got this phone for my boyfriend it work awesome only thing was getting it activated was a little tricky but indeed it was an unlocked phone we used it with straight talk and he loves it the camara works good picturing when playing music sounds great and the color makes ot look very nice will deff by again","5.0 out of 5 stars"
"12","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&sortBy=recent","Good","4.0 out of 5 stars"
"39","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_39?ie=UTF8&pageNumber=39&sortBy=recent","Thx you guys for a great fast shipping and an awezome device . Everithing is perfect work 10/10","5.0 out of 5 stars"
"59","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_59?ie=UTF8&pageNumber=59&sortBy=recent","Loving this baby","5.0 out of 5 stars"
"74","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_74?ie=UTF8&pageNumber=74&sortBy=recent","Love it!  Yes there are flaws but for my budget this is perfect!","5.0 out of 5 stars"
"24","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&sortBy=recent","excelent","5.0 out of 5 stars"
"7","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&sortBy=recent","Delivered Feb 22, 2016  and Dead April 24th. I am beyond angry. I turned it on this morning and the screen flashed a few times then it died, Tried everything and it will not turn on.","1.0 out of 5 stars"
"59","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_59?ie=UTF8&pageNumber=59&sortBy=recent","The only problem is the charge. I can only use the compute for battery. The charger is not for us plug.","3.0 out of 5 stars"
"74","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_74?ie=UTF8&pageNumber=74&sortBy=recent","It's a pretty good phone, when it arrived I was over zealous. I have a few pros and cons but overall it's a good phone for the price I bought.
pro:
Dual SIM capabilities. I don't have to buy two phones I have my work and personal SIM cards and I alternate between the two.
simple easy to use, nice sized screen and flash when taking pictures
Samsung has apps as well that you can browse through in addition to the play store apps

con:
Freezes once in a while when browsing the internet and in between apps","4.0 out of 5 stars"
"77","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_77?ie=UTF8&pageNumber=77&sortBy=recent","This has to be one of the most pathetic phones i have ever bought.  I have been a Samsung user for all my life, but after buying this phone, I have realized that samsung is not what it used to be.  This model has an extremely slow processor, constantly hangs, and is so slow that you can't use google maps real time.  Should never be purchased by anyone","1.0 out of 5 stars"
"22","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&sortBy=recent","It is a beautiful phone but don't get confused.  After a couple of months, the phone starts to be slow and SLOW and turns off. So if you are looking for something durable I will not recommended this phone.","2.0 out of 5 stars"
"41","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_41?ie=UTF8&pageNumber=41&sortBy=recent","Good","5.0 out of 5 stars"
"91","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_91?ie=UTF8&pageNumber=91&sortBy=recent","Shipping's very fast!
The product is good!","5.0 out of 5 stars"
"90","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_90?ie=UTF8&pageNumber=90&sortBy=recent","Great phone. Love the front and rear camera. Great picture quality","5.0 out of 5 stars"
"2","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&sortBy=recent","It's very nice and exactly what i expected. Thank you.","5.0 out of 5 stars"
"55","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_55?ie=UTF8&pageNumber=55&sortBy=recent","Love this phone works great. Would recommend to anyone to purchase you would not be disappointed.","5.0 out of 5 stars"
"66","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_66?ie=UTF8&pageNumber=66&sortBy=recent","The phone is fine, just get an SD card if you plan on getting many apps. On the downside, Deltamobiles shipped it to me with a non-US charger.","4.0 out of 5 stars"
"80","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_80?ie=UTF8&pageNumber=80&sortBy=recent","Just got mine today. Love love the phone. Only thing.... description says it takes at&t..but it's not showing the 4g symbol...help please..?","4.0 out of 5 stars"
"61","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_61?ie=UTF8&pageNumber=61&sortBy=recent","I bought 3 ""Samsung Galaxy Grand Prime"" phones from T-Mobile, but they were out of stock for the 4th one that I needed. So I ordered this one. To my surprise I found that this phone did not have built-in Wi-Fi calling, nor did it have Visual Voicemail. It also doesn't have the Android 5.1 that the T-Mobile version does either. So while this phone is exactly as advertised, it was not a good choice for me in my weak signal area. Thanks to Wireless Everything and Amazon for giving me a quick refund.","3.0 out of 5 stars"
"33","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&sortBy=recent","exelente","5.0 out of 5 stars"
"60","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_60?ie=UTF8&pageNumber=60&sortBy=recent","Beautiful, easy to use.  Very happy with purchase.","5.0 out of 5 stars"
"24","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&sortBy=recent","Very Good  Samsung Buy,Very  Affordable Price,Great Product..Works Well!!!!!!.","5.0 out of 5 stars"
"15","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&sortBy=recent","It's not powerful enough to handle driving apps such as google maps.","1.0 out of 5 stars"
"50","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_50?ie=UTF8&pageNumber=50&sortBy=recent","So far I'm enjoying my phone except I'm unable to download music","4.0 out of 5 stars"
"90","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_90?ie=UTF8&pageNumber=90&sortBy=recent","Great phone, play around to figure stuff out","4.0 out of 5 stars"
"32","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&sortBy=recent","Works great, the charger was too big, but thats the only issue.","5.0 out of 5 stars"
"12","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&sortBy=recent","Phone had problems. It wouldn't power back on if u let it die all the way.","3.0 out of 5 stars"
"66","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_66?ie=UTF8&pageNumber=66&sortBy=recent","nice cell","5.0 out of 5 stars"
"41","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_41?ie=UTF8&pageNumber=41&sortBy=recent","When I first saw this phone.  It said it was a Samsung galaxy s5.  I'm very disappointed that I got a grand prime.  This phone have viruses and I've downloaded ever anti viruse app and none of them work. I wouldn't suggest this phone at all.","1.0 out of 5 stars"
"24","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&sortBy=recent","I am so disappointed with this product.  I didn't return it because I am an actor and must have access to a phone.  Sending it back would have been a major inconvenience, having to be without a phone until finding another one.  I decided to take the loss and make the best of a not so good situation.  Listed below are the issues I'm having with these Galaxy Grand Prime:
1.  Videos won't play on social media.  I only hear the sound.
2.  The volume on the phone is too low
3.  At times when I press texting keys, the phone freezes up and I have to keep pressing the keys before it will enter the character.
4.  The phone goes in and out between 3G and 4G (which I think is related to the videos on social media not playing).
5.  I'm not able to add and save multiple phone numbers from a text message into my contacts.

I am now reluctant to purchase electronics from the internet.
Curt","1.0 out of 5 stars"
"3","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&sortBy=recent","It didn't meet mi expectations, a lot of drop calls, sometimes u can't swipe d screen, too much problems.","1.0 out of 5 stars"
"16","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&sortBy=recent","I want ask that this phone I can use it with oder provider,  it have a sim card from anther countri?","5.0 out of 5 stars"
"36","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_36?ie=UTF8&pageNumber=36&sortBy=recent","battery died  at 3 weeks after purchase letting me starnded and without phone in the middle of the holidays. Poor technology. Disposable item","1.0 out of 5 stars"
"23","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&sortBy=recent","Wonderful cell phone. More features than anticipated.","5.0 out of 5 stars"
"42","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_42?ie=UTF8&pageNumber=42&sortBy=recent","This phone was not good. It was extremely slow and kept saying that my phone had viruses on it. I could be writing a memo for myself, sending a text, or setting my alarm and it would stop and go to a site saying I had so many viruses to click the link to get rid of them. I never clicked the link because I was always told they were scams. Not a happy customer with the phone. Still a happy amazon customer though. Will never buy a phone from amazon again though.","1.0 out of 5 stars"
"44","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_44?ie=UTF8&pageNumber=44&sortBy=recent","It works most of the time.  However,  it does freezes frequently,  which is anoing.  Camera is prety dissent,  yet u can't save pictures to your phone from websides like Facebook etc. Also there are no holidays marked in a main calender.  And outocorect when typing is even more odd then other phones,  not only changes your words but it does it with delay so if u don't do proofreading of  your texts u might end up sending some strange messages out there ; )","3.0 out of 5 stars"
