pagination,pagination-href,body,Stars
"69","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_69?ie=UTF8&pageNumber=69&sortBy=recent","This phone work in Mexico?","4.0 out of 5 stars"
"16","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&sortBy=recent","Great purchase, fast shipping! However, a month later and now it is acting funny! Pretty bummed.","4.0 out of 5 stars"
"131","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_131?ie=UTF8&pageNumber=131&sortBy=recent","I eventually got it to function, but it was a very painful process. The migration doesn't work. It is not compatible with older iPhones/macs. Tech support is unable to solve the problems. Be prepared to spend many hundreds of dollars on new peripherals, computers and software to get it to work. Also, after the latest iOS update, it no longer works with my car stereo.","2.0 out of 5 stars"
"21","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&sortBy=recent","Ok","5.0 out of 5 stars"
"58","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_58?ie=UTF8&pageNumber=58&sortBy=recent","Great service speed.  Product just as described in impeccable condition. Recommended to anyone in the market for a new phone.","5.0 out of 5 stars"
"57","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_57?ie=UTF8&pageNumber=57&sortBy=recent","Great","5.0 out of 5 stars"
"85","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_85?ie=UTF8&pageNumber=85&sortBy=recent","the best cellphone ever!! i love it, thanks","5.0 out of 5 stars"
"75","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_75?ie=UTF8&pageNumber=75&sortBy=recent","Excellent","5.0 out of 5 stars"
"30","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&sortBy=recent","Purchased for my daughter and she loves it.","5.0 out of 5 stars"
"101","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_101?ie=UTF8&pageNumber=101&sortBy=recent","the phone is amazing, exactly what i wanted.","5.0 out of 5 stars"
"73","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_73?ie=UTF8&pageNumber=73&sortBy=recent","I love it :)","5.0 out of 5 stars"
"80","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_80?ie=UTF8&pageNumber=80&sortBy=recent","Execelent device ..!! 100% MINT .. Love it ..","5.0 out of 5 stars"
"82","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_82?ie=UTF8&pageNumber=82&sortBy=recent","Excellent","5.0 out of 5 stars"
"11","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&sortBy=recent","Jr mobile is the best !! Love my new phone man","5.0 out of 5 stars"
"93","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_93?ie=UTF8&pageNumber=93&sortBy=recent","Excellent","5.0 out of 5 stars"
"38","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_38?ie=UTF8&pageNumber=38&sortBy=recent","Works as it should, I had no problems with it so far.","5.0 out of 5 stars"
"54","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_54?ie=UTF8&pageNumber=54&sortBy=recent","Great item, Fast shipping *****","5.0 out of 5 stars"
"29","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&sortBy=recent","Ever since I received it doesnt work at it best.  I am still trying to send it back for them to repair it.","1.0 out of 5 stars"
"12","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&sortBy=recent","I got the box and accessories but no iPhone 6. At least I got a refund.","1.0 out of 5 stars"
"2","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&sortBy=recent","Came in as a new iPhone. It was in great condition just as it said it would.","5.0 out of 5 stars"
"115","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_115?ie=UTF8&pageNumber=115&sortBy=recent","excellent phone","5.0 out of 5 stars"
"86","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_86?ie=UTF8&pageNumber=86&sortBy=recent","Al good. No problems at all.","4.0 out of 5 stars"
"52","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_52?ie=UTF8&pageNumber=52&sortBy=recent","I buy an iPhone 6 that said had the screen broken but this was missing a peace of the screen, the iPhone was really bad","1.0 out of 5 stars"
"57","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_57?ie=UTF8&pageNumber=57&sortBy=recent","Arrived on time, great phone. I love it so much. Price is unbelievable awesome. Best seller ever","5.0 out of 5 stars"
"132","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_132?ie=UTF8&pageNumber=132&sortBy=recent","Very good.","5.0 out of 5 stars"
"3","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&sortBy=recent","Excelent","5.0 out of 5 stars"
"66","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_66?ie=UTF8&pageNumber=66&sortBy=recent","This is suppsted be cheap but is not","1.0 out of 5 stars"
"129","http://www.amazon.com/Apple-iPhone-Factory-Unlocked-Phone/product-reviews/B00NQGP42Y/ref=cm_cr_arp_d_paging_btm_129?ie=UTF8&pageNumber=129&sortBy=recent","I'll lead in to this letting everyone know I have a love/hate relationship with Apple being an Apple user since the early 90's. I have seen the things that have changed and the things that have stayed the same as Apple has moved from being a sinking dinghy to a thriving cruise line.

I switched from Android to this iPhone, but I have had quite a bit of experience with iPhones as my family has them, I have a model for work, etc. In general Android is far more flexible in allowing the user to create their own experience. It's like a car, you pick the model with the factory and dealer installed options you want and then you can make your own changes. Apple limits the user modifications heavily (specifics below).

I switched from Android because I was tired of all freezes, pauses and crashes and all the iPhone reviews state the opposite. My hope is that I can live without the customization abilities to get a more stable and responsive solution. So far my experience is the iPhone is hands down the better hardware, better hardware/software integrate and has far better performance and stability.

For reference on performance and stability, I have 154 apps installed, am using 75.2GB of the storage, 60.4 for purchased videos, 3.7GB for Photos & Videos taken by the camera, 1.7GB Music, 2.7GB for Apple's productivity apps, 182MB mail (8 mail accounts, 3 are Exchange accounts), have custom mail signatures for all accounts, custom notifications for everything including different notifications for each mail account, use the Do Not Disturb feature option and have it enable automatically in the evening, use the Control Center and Notification Center often, have customized the Notification Center, Wallpaper on the home and lock screens, use WiFi, Bluetooth and VPN often, use iCloud and Passbook/Apple Pay, have many alarms, etc. Point is with all this the iPhone is responsive and stable and with a few exceptions the iPhone version of apps have been better than their Android counterparts.

Batter life seems better, but comparing a Galaxy Note 2 (2 years old) with a current iPhone is not fair. As far as the other comparisons, I know people who have Galaxy S5's, Note 4's and other android phones and the performance and stability problems still exist which is backed by the reviews.

I will say that the camera is not as amazing as indicated. I have had many issues with graininess and very slow focus. It's certainly hard to get a good picture quickly.

I have been told that the iPhone is a more polished product and I would agree, but I would say it's a very polished version 1.5 to 2.5 product. However, some items are clearly further along because Apple has focused on those apps/features.

The most glaring thing lacking customization in the iPhone, the version 1.0 item, is the clock. With everything that Apple does to make our lives easier, they are glued to a 1970s/1980s electronic alarm clock paradigm.

1) You have no control over snooze time and therefore, there is no default setting that the user can change, no per alarm snooze time option and no on the fly snooze time options.

2) An alarm can be set for the next occurrence of the time you set or every x day, but not this Friday just one time or for a specific date. You have to set your alarm the day before or if your future planning fits with the limited options, you can plan your alarms ahead. So I'll create an alarm, turn it off and then set a reminder to remind me to turn it on. That seems more complicated than it should be.

3) Someone will say, just replace the clock, except only the Apple clock works with an option like Do Not Disturb on, so if DND is on you have to leave a 3rd party clock app up on the screen, not in the background, for the alarms to work. I use DND because during sleep time I only want calls, texts and alarms and I can click the silent switch to disable call and text sounds on the fly.

The bottom line is that it is clear that Apple does not care about this app and there is not a good replacement option.

Another glaring issue is iMessage and SMS. Why do I need to care if my contacts iPhone is connected in a way that allows special iMessage messages. If iMessage can't reach an SMS device via iMessage, then it should automatically send the message as SMS. It should not take 10 minutes or hours or days or longer if ever for people to get a text. I can turn those features off, but I lose functionality that does not require iMessage that Apple only provides for iMessage contacts. This is another immature thing. It's like a CD player made by a record label that only plays CDs produced by said label.

This and the lack of being able to seamlessly use Google Voice are the only things that keep Android in my view. For reference, in Android you can set your default app to use for everything including phone, messaging, etc. So if I opened the main phone app, typed in a number or selected from the address book, when I clicked call it would call with my default which could be my Verizon number or my GV number or I could set it to ask me. So yes I can use GV on my iPhone, but not with that level of convenience.

The list below is not exhaustive, but provides a good example of why I consider it version 1.5 to 2.5 software.

1) Already covered alarm clock app, iMessage and SMS and app integration like I described with Google Voice.

2) No status indicator when in silent mode (switch on side of phone). Some have said just look at the switch. Well there are a number of reasons why that is not the best option for everyone. It's hard to see in the dark. If you have a case it's even harder to see. By that logic, get rid of all status icons and you can go to the respective setting to see the status of that item. It's a simple status icon and there should be an option to show it.

3) When selecting from the address book to add contacts to mail, imessage, etc, it would be awesome if you could select multiple. i.e. I may search for work contacts and want to select more than one rather than performing the same search over and over.

4) Limited options when working with Bluetooth and WiFi connections. You can forget a device and with Bluetooth, there may be some options, but you can't simply disconnect from a device or network and with bluetooth you can't limit what the device is used for. i.e. I may have a bluetooth earpiece for making calls, but I may not want music to come through that device.

With the disconnect sometimes it's convenient to disconnect without turning off the feature especially with bluetooth which should support multiple pairings. For WiFi, I had an issue where it would not see other networks. Turning it off and on did not fix the issue. I had to forget the network that it was automatically attaching to and then I could see other networks. Having to forget a device or network should not be the solution. That should only have to be used if you want to forget the item or there is a problem with that specific item.

5) For Do Not Disturb you have one auto option so you can have auto on/off on different days and when turning it on on the fly you have no option to turn it off after a period of time.

6) The Command Center is nice, but it leaves much to be desired. Being able to quickly turn items on and off is nice, but what if you want to choose a specific WiFi network or Bluetooth device.

How about being able to click and hold to select from a list of devices/networks with an option to open the WiFi/Bluetooth main settings?

At the very least, and this should be there even if the more specific options described above are provided, a button to open settings.

How about allowing an option to allow the Command Center to be accessed via the Notification Center (pulled from the top)?

7) Changing settings can be a pain. I do like that there is a single place you can go for some settings such as notifications, Cellular Data Use, privacy, etc and a single place to quickly get to all app settings, but that benefit should not remove the ability to get to all of these settings from within an app. It's the equivalent of adding steering wheel controls for the radio, a/c, etc and removing the corresponding console controls.

8) The mail app is nice, but there are some issues.

When adding a more complex (standard) signature with an image and hyperlinks, the settings app crashes and it looses my images, so a couple of emails have the image and then the image disappears.

Not being able to set per folder ""Mail Days to Sync"" is a bummer. I have folders that I keep all important mail in that I need access to offline. I have other folders that have a lot of mail and I do not want all the messages in those folders to download when I do have to look at them on occasion. There needs to be more flexibility with this option.

The options unread, To or CC, VIP, Flagged, attachments, etc per mailbox would be nice.

This is my review and I hope it helps you!","4.0 out of 5 stars"
